longitude,latitude,label,start_date,end_date,cube,time_series
-52.3999,-11.1348,Pasture,2013-09-14,2014-08-29,mod13q1-6.1,"{""Index"": [""2013-09-14"", ""2013-09-30"", ""2013-10-16"", ""2013-11-01"", ""2013-11-17"", ""2013-12-03"", ""2013-12-19"", ""2014-01-01"", ""2014-01-17"", ""2014-02-02"", ""2014-02-18"", ""2014-03-06"", ""2014-03-22"", ""2014-04-07"", ""2014-04-23"", ""2014-05-09"", ""2014-05-25"", ""2014-06-10"", ""2014-06-26"", ""2014-07-12"", ""2014-07-28"", ""2014-08-13"", ""2014-08-29""], ""NDVI"": [4026, 4134, 3575, 3559, 3824, 4267, 4136, 3191, 5125, 4474, 5763, 6442, 6239, 6231, 6805, 7215, 5759, 6928, 6972, 6540, 6205, 5341, 4660], ""EVI"": [2095, 2340, 1969, 2085, 1925, 2462, 2576, 2450, 3303, 3145, 4094, 4240, 4387, 4724, 5950, 4411, 4112, 4193, 4261, 3910, 3759, 3166, 2795], ""NIR_reflectance"": [2342, 2993, 2170, 2262, 3019, 2654, 3594, 2749, 2603, 3400, 5111, 3134, 3120, 3429, 2957, 2866, 2660, 2828, 2723, 2294, 2482, 2375, 2560]}"
-52.2933,-15.7941,Pasture,2013-09-14,2014-08-29,mod13q1-6.1,"{""Index"": [""2013-09-14"", ""2013-09-30"", ""2013-10-16"", ""2013-11-01"", ""2013-11-17"", ""2013-12-03"", ""2013-12-19"", ""2014-01-01"", ""2014-01-17"", ""2014-02-02"", ""2014-02-18"", ""2014-03-06"", ""2014-03-22"", ""2014-04-07"", ""2014-04-23"", ""2014-05-09"", ""2014-05-25"", ""2014-06-10"", ""2014-06-26"", ""2014-07-12"", ""2014-07-28"", ""2014-08-13"", ""2014-08-29""], ""NDVI"": [4039, 3455, 3323, 2954, 3302, 3577, 4074, 5920, 5389, 6821, 6590, 5901, 6584, 7061, 7326, 6736, 5576, 7031, 7450, 7399, 7601, 7789, 7000], ""EVI"": [2464, 1869, 1914, 2016, 1866, 2289, 2386, 3498, 3814, 4617, 3843, 4257, 4934, 5342, 4932, 4078, 3446, 4594, 5527, 5136, 5260, 5771, 4641], ""NIR_reflectance"": [2952, 3219, 3837, 2831, 3556, 4606, 3514, 3514, 4003, 3394, 4045, 2973, 2993, 3237, 3746, 3374, 3018, 2941, 2939, 2878, 2391, 2754, 3723]}"
-54.5348,-16.5734,Pasture,2015-09-14,2016-08-28,mod13q1-6.1,"{""Index"": [""2015-09-14"", ""2015-09-30"", ""2015-10-16"", ""2015-11-01"", ""2015-11-17"", ""2015-12-03"", ""2015-12-19"", ""2016-01-01"", ""2016-01-17"", ""2016-02-02"", ""2016-02-18"", ""2016-03-05"", ""2016-03-21"", ""2016-04-06"", ""2016-04-22"", ""2016-05-08"", ""2016-05-24"", ""2016-06-09"", ""2016-06-25"", ""2016-07-11"", ""2016-07-27"", ""2016-08-12"", ""2016-08-28""], ""NDVI"": [5397, 4516, 4300, 5222, 4303, 5543, 7398, 7269, 7837, 6345, 8722, 7657, 8358, 7451, 7123, 6734, 6763, 6759, 6467, 6467, 6264, 6015, 5665], ""EVI"": [2992, 2486, 2286, 2925, 2429, 3345, 4786, 5537, 4997, 4957, 5387, 5181, 6121, 4774, 4681, 4736, 4817, 5041, 3922, 3869, 3896, 3586, 3319], ""NIR_reflectance"": [2814, 3446, 2617, 3056, 3830, 4480, 2631, 2945, 2974, 3604, 4345, 3634, 3612, 3098, 3185, 2452, 2900, 2730, 2909, 2566, 2499, 2316, 2527]}"
-55.9323,-14.5852,Pasture,2014-09-14,2015-08-29,mod13q1-6.1,"{""Index"": [""2014-09-14"", ""2014-09-30"", ""2014-10-16"", ""2014-11-01"", ""2014-11-17"", ""2014-12-03"", ""2014-12-19"", ""2015-01-01"", ""2015-01-17"", ""2015-02-02"", ""2015-02-18"", ""2015-03-06"", ""2015-03-22"", ""2015-04-07"", ""2015-04-23"", ""2015-05-09"", ""2015-05-25"", ""2015-06-10"", ""2015-06-26"", ""2015-07-12"", ""2015-07-28"", ""2015-08-13"", ""2015-08-29""], ""NDVI"": [4139, 3575, 3018, 2918, 2733, 3696, 3848, 5256, 6689, 6247, 6730, 7337, 6968, 7743, 6439, 6672, 6175, 5777, 6162, 5827, 5489, 4897, 4388], ""EVI"": [2341, 1979, 1724, 1708, 1686, 1779, 2298, 3010, 3870, 4443, 4078, 5576, 5174, 5492, 5138, 4050, 3608, 3328, 3613, 3335, 3153, 2775, 2399], ""NIR_reflectance"": [2664, 2472, 3333, 2423, 3232, 3518, 3378, 2506, 3036, 3255, 3666, 2646, 3614, 3733, 3390, 3308, 3070, 2771, 2704, 2591, 2500, 2663, 2729]}"
-52.3452,-11.2405,Pasture,2013-09-14,2014-08-29,mod13q1-6.1,"{""Index"": [""2013-09-14"", ""2013-09-30"", ""2013-10-16"", ""2013-11-01"", ""2013-11-17"", ""2013-12-03"", ""2013-12-19"", ""2014-01-01"", ""2014-01-17"", ""2014-02-02"", ""2014-02-18"", ""2014-03-06"", ""2014-03-22"", ""2014-04-07"", ""2014-04-23"", ""2014-05-09"", ""2014-05-25"", ""2014-06-10"", ""2014-06-26"", ""2014-07-12"", ""2014-07-28"", ""2014-08-13"", ""2014-08-29""], ""NDVI"": [3450, 3423, 3039, 3217, 3257, 4375, 3814, 4226, 5986, 3522, 6362, 6362, 5688, 6121, 6535, 7454, 6840, 6015, 6466, 3134, 2357, 2167, 2118], ""EVI"": [2333, 2066, 1786, 2092, 1897, 2665, 2425, 2883, 4410, 2776, 4319, 4319, 4160, 4886, 5701, 5039, 5084, 4387, 4828, 1533, 1314, 1241, 1177], ""NIR_reflectance"": [2228, 2995, 2179, 3356, 3304, 2740, 4361, 3865, 3036, 3055, 4384, 3001, 3588, 3343, 3559, 3515, 3070, 3239, 3034, 3477, 2892, 2703, 3272]}"
-55.0997,-14.2091,Pasture,2005-09-14,2006-08-29,mod13q1-6.1,"{""Index"": [""2005-09-14"", ""2005-09-30"", ""2005-10-16"", ""2005-11-01"", ""2005-11-17"", ""2005-12-03"", ""2005-12-19"", ""2006-01-01"", ""2006-01-17"", ""2006-02-02"", ""2006-02-18"", ""2006-03-06"", ""2006-03-22"", ""2006-04-07"", ""2006-04-23"", ""2006-05-09"", ""2006-05-25"", ""2006-06-10"", ""2006-06-26"", ""2006-07-12"", ""2006-07-28"", ""2006-08-13"", ""2006-08-29""], ""NDVI"": [3238, 2903, 2785, 3061, 3175, 3245, 4115, 3431, 3307, 1359, 5624, 5530, 6655, 2988, 6156, 7000, 6616, 5763, 5794, 5212, 4801, 4254, 3668], ""EVI"": [1901, 1786, 1736, 1909, 2078, 2076, 1855, 2622, 2102, 1165, 4084, 3749, 4904, 2290, 4015, 4311, 4041, 3417, 3451, 3435, 2850, 2420, 2181], ""NIR_reflectance"": [3340, 2238, 3036, 2620, 3696, 3812, 2976, 3322, 3824, 2559, 3906, 4277, 3328, 3309, 3426, 3041, 2684, 2551, 2618, 2649, 2835, 2931, 3046]}"
-52.8096,-15.6518,Pasture,2014-09-14,2015-08-29,mod13q1-6.1,"{""Index"": [""2014-09-14"", ""2014-09-30"", ""2014-10-16"", ""2014-11-01"", ""2014-11-17"", ""2014-12-03"", ""2014-12-19"", ""2015-01-01"", ""2015-01-17"", ""2015-02-02"", ""2015-02-18"", ""2015-03-06"", ""2015-03-22"", ""2015-04-07"", ""2015-04-23"", ""2015-05-09"", ""2015-05-25"", ""2015-06-10"", ""2015-06-26"", ""2015-07-12"", ""2015-07-28"", ""2015-08-13"", ""2015-08-29""], ""NDVI"": [4954, 4611, 4025, 3728, 4163, 4080, 5095, 4753, 5048, 5477, 6370, 4859, 6058, 6570, 6483, 7063, 6924, 6490, 5679, 5156, 4710, 4855, 3970], ""EVI"": [2486, 2416, 2241, 2151, 2607, 2717, 2750, 2993, 3509, 3689, 3439, 3633, 5152, 4803, 4204, 4835, 4489, 3938, 3527, 2632, 2533, 2568, 2148], ""NIR_reflectance"": [2740, 2924, 3382, 3001, 3292, 2956, 2792, 4184, 3521, 3195, 4094, 2613, 3565, 3029, 2207, 2678, 2344, 2465, 2181, 2279, 2324, 2533, 2730]}"
-55.9432,-14.6907,Pasture,2011-09-14,2012-08-28,mod13q1-6.1,"{""Index"": [""2011-09-14"", ""2011-09-30"", ""2011-10-16"", ""2011-11-01"", ""2011-11-17"", ""2011-12-03"", ""2011-12-19"", ""2012-01-01"", ""2012-01-17"", ""2012-02-02"", ""2012-02-18"", ""2012-03-05"", ""2012-03-21"", ""2012-04-06"", ""2012-04-22"", ""2012-05-08"", ""2012-05-24"", ""2012-06-09"", ""2012-06-25"", ""2012-07-11"", ""2012-07-27"", ""2012-08-12"", ""2012-08-28""], ""NDVI"": [2983, 2758, 2565, 2394, 2572, 3947, 3318, 3115, 6550, 6469, 5252, 7237, 6253, 7151, 6563, 6031, 7186, 5924, 4825, 4665, 4697, 4099, 3625], ""EVI"": [1776, 1684, 1548, 1561, 1522, 2529, 2528, 2003, 4146, 5168, 2666, 1754, 4480, 5385, 4502, 4303, 5317, 3353, 2886, 2707, 2550, 2290, 2042], ""NIR_reflectance"": [2632, 2952, 3830, 3968, 3991, 3609, 3143, 2951, 2143, 3321, 2885, 3496, 2753, 2840, 2686, 2811, 2943, 2518, 2990, 2861, 2791, 2885, 3111]}"
-56.518,-15.1165,Pasture,2015-09-14,2016-08-28,mod13q1-6.1,"{""Index"": [""2015-09-14"", ""2015-09-30"", ""2015-10-16"", ""2015-11-01"", ""2015-11-17"", ""2015-12-03"", ""2015-12-19"", ""2016-01-01"", ""2016-01-17"", ""2016-02-02"", ""2016-02-18"", ""2016-03-05"", ""2016-03-21"", ""2016-04-06"", ""2016-04-22"", ""2016-05-08"", ""2016-05-24"", ""2016-06-09"", ""2016-06-25"", ""2016-07-11"", ""2016-07-27"", ""2016-08-12"", ""2016-08-28""], ""NDVI"": [3718, 3705, 3471, 3630, 5108, 5580, 6050, 6155, 6476, 7656, 7176, 6301, 5419, 7161, 6888, 6653, 7135, 6186, 5716, 5985, 5926, 5244, 5075], ""EVI"": [2005, 2048, 1841, 1947, 3082, 2917, 4375, 4156, 3547, 3803, 5207, 4359, 3216, 4219, 4168, 3596, 3679, 3706, 3179, 2936, 3281, 2740, 2698], ""NIR_reflectance"": [2246, 2448, 3007, 2434, 2100, 2348, 2604, 3247, 2566, 2771, 3741, 2707, 2635, 2442, 2494, 2244, 2215, 2188, 2497, 2348, 2454, 2243, 2170]}"
-51.5718,-12.603,Pasture,2014-09-14,2015-08-29,mod13q1-6.1,"{""Index"": [""2014-09-14"", ""2014-09-30"", ""2014-10-16"", ""2014-11-01"", ""2014-11-17"", ""2014-12-03"", ""2014-12-19"", ""2015-01-01"", ""2015-01-17"", ""2015-02-02"", ""2015-02-18"", ""2015-03-06"", ""2015-03-22"", ""2015-04-07"", ""2015-04-23"", ""2015-05-09"", ""2015-05-25"", ""2015-06-10"", ""2015-06-26"", ""2015-07-12"", ""2015-07-28"", ""2015-08-13"", ""2015-08-29""], ""NDVI"": [4524, 3745, 3504, 3279, 3196, 3019, 3423, 4246, 5204, 5285, 5168, 4128, 4203, 6890, 7212, 7204, 7371, 7353, 6311, 5186, 4627, 4225, 3887], ""EVI"": [2415, 1973, 1944, 1828, 1693, 1735, 2106, 2463, 3184, 2978, 3328, 3439, 2907, 4829, 4177, 4514, 5010, 5312, 4218, 2893, 2626, 2127, 1867], ""NIR_reflectance"": [2378, 2932, 2528, 3766, 2747, 3162, 3382, 2149, 3416, 3430, 3003, 2828, 3557, 2972, 3011, 3369, 3091, 2864, 2594, 2321, 2279, 2522, 2705]}"
-59.808,-14.3551,Pasture,2002-09-14,2003-08-29,mod13q1-6.1,"{""Index"": [""2002-09-14"", ""2002-09-30"", ""2002-10-16"", ""2002-11-01"", ""2002-11-17"", ""2002-12-03"", ""2002-12-19"", ""2003-01-01"", ""2003-01-17"", ""2003-02-02"", ""2003-02-18"", ""2003-03-06"", ""2003-03-22"", ""2003-04-07"", ""2003-04-23"", ""2003-05-09"", ""2003-05-25"", ""2003-06-10"", ""2003-06-26"", ""2003-07-12"", ""2003-07-28"", ""2003-08-13"", ""2003-08-29""], ""NDVI"": [4167, 3479, 3240, 4073, 4439, 4929, 5894, 4785, 5509, 7936, 4758, 4758, 7993, 6451, 8534, 6660, 7484, 7299, 7477, 7107, 6906, 6752, 6023], ""EVI"": [2472, 1917, 1774, 2404, 2225, 2979, 4004, 2610, 3871, 5797, 3119, 3119, 6462, 5172, 5357, 4974, 5262, 5315, 4891, 4990, 5179, 4352, 3831], ""NIR_reflectance"": [2068, 2704, 2404, 2676, 2596, 1714, 3310, 3327, 3868, 3591, 4759, 3441, 3947, 3660, 3592, 3213, 2903, 2504, 2411, 2679, 2433, 2317, 2733]}"
-51.8894,-13.0101,Pasture,2013-09-14,2014-08-29,mod13q1-6.1,"{""Index"": [""2013-09-14"", ""2013-09-30"", ""2013-10-16"", ""2013-11-01"", ""2013-11-17"", ""2013-12-03"", ""2013-12-19"", ""2014-01-01"", ""2014-01-17"", ""2014-02-02"", ""2014-02-18"", ""2014-03-06"", ""2014-03-22"", ""2014-04-07"", ""2014-04-23"", ""2014-05-09"", ""2014-05-25"", ""2014-06-10"", ""2014-06-26"", ""2014-07-12"", ""2014-07-28"", ""2014-08-13"", ""2014-08-29""], ""NDVI"": [4392, 4658, 3862, 3931, 3615, 4586, 4745, 5640, 5437, 6395, 6438, 7169, 6894, 7969, 7625, 7971, 7607, 7678, 7533, 7313, 6978, 6532, 5785], ""EVI"": [2449, 2703, 2428, 2373, 2120, 2318, 2845, 4522, 3983, 3985, 4720, 4428, 5307, 5109, 5578, 5179, 5672, 4814, 4927, 4376, 4152, 3651, 3336], ""NIR_reflectance"": [2756, 3061, 3532, 2744, 3250, 3594, 3776, 4106, 3172, 3515, 2636, 3106, 3174, 3169, 2835, 2806, 2834, 2599, 2551, 2410, 2626, 3024, 2741]}"
-56.3055,-13.4345,Pasture,2015-09-14,2016-08-28,mod13q1-6.1,"{""Index"": [""2015-09-14"", ""2015-09-30"", ""2015-10-16"", ""2015-11-01"", ""2015-11-17"", ""2015-12-03"", ""2015-12-19"", ""2016-01-01"", ""2016-01-17"", ""2016-02-02"", ""2016-02-18"", ""2016-03-05"", ""2016-03-21"", ""2016-04-06"", ""2016-04-22"", ""2016-05-08"", ""2016-05-24"", ""2016-06-09"", ""2016-06-25"", ""2016-07-11"", ""2016-07-27"", ""2016-08-12"", ""2016-08-28""], ""NDVI"": [3177, 2727, 2924, 3819, 4187, 3517, 3099, 2353, 6939, 6969, 8455, 8957, 1304, 8496, 4116, 2793, 6112, 7386, 7592, 7451, 6406, 4053, 3480], ""EVI"": [2013, 1740, 1758, 2414, 2714, 2034, 1779, 1517, 4382, 5763, 8316, 9154, 1128, 7804, 2642, 1792, 3447, 5070, 5301, 5636, 3949, 2332, 2122], ""NIR_reflectance"": [3529, 3321, 4103, 4102, 3216, 3803, 3374, 3856, 3625, 3286, 3804, 2852, 2601, 3171, 3427, 3019, 2546, 2822, 2803, 2961, 3059, 2804, 3088]}"
-52.1806,-15.1645,Pasture,2013-09-14,2014-08-29,mod13q1-6.1,"{""Index"": [""2013-09-14"", ""2013-09-30"", ""2013-10-16"", ""2013-11-01"", ""2013-11-17"", ""2013-12-03"", ""2013-12-19"", ""2014-01-01"", ""2014-01-17"", ""2014-02-02"", ""2014-02-18"", ""2014-03-06"", ""2014-03-22"", ""2014-04-07"", ""2014-04-23"", ""2014-05-09"", ""2014-05-25"", ""2014-06-10"", ""2014-06-26"", ""2014-07-12"", ""2014-07-28"", ""2014-08-13"", ""2014-08-29""], ""NDVI"": [4065, 4192, 3679, 3441, 3638, 3574, 4060, 5993, 7425, 6870, 7815, 6235, 6484, 5981, 5904, 6289, 6189, 6835, 6626, 5982, 5984, 5745, 5178], ""EVI"": [2482, 2456, 2206, 2293, 1938, 2250, 2736, 3333, 4304, 4539, 3336, 4338, 4231, 3445, 3537, 3133, 4075, 3710, 3924, 3571, 3464, 3538, 3250], ""NIR_reflectance"": [2776, 2524, 3145, 2536, 4250, 2686, 3450, 4238, 3067, 3065, 4533, 3641, 2166, 2556, 2880, 2696, 2932, 2386, 2435, 2742, 2495, 2684, 2994]}"
-57.5687,-14.366,Pasture,2014-09-14,2015-08-29,mod13q1-6.1,"{""Index"": [""2014-09-14"", ""2014-09-30"", ""2014-10-16"", ""2014-11-01"", ""2014-11-17"", ""2014-12-03"", ""2014-12-19"", ""2015-01-01"", ""2015-01-17"", ""2015-02-02"", ""2015-02-18"", ""2015-03-06"", ""2015-03-22"", ""2015-04-07"", ""2015-04-23"", ""2015-05-09"", ""2015-05-25"", ""2015-06-10"", ""2015-06-26"", ""2015-07-12"", ""2015-07-28"", ""2015-08-13"", ""2015-08-29""], ""NDVI"": [5054, 4372, 3365, 3454, 4178, 4447, 4964, 5079, 6343, 5098, 5271, 5352, 5988, 6996, 6544, 6204, 7045, 6632, 6091, 6079, 5970, 5682, 4791], ""EVI"": [2856, 2256, 1903, 2217, 2061, 2150, 3159, 2938, 3790, 3153, 3267, 4118, 4658, 5526, 4872, 4474, 4267, 4441, 3678, 3349, 3047, 3203, 2556], ""NIR_reflectance"": [3189, 2767, 3973, 3643, 3207, 2921, 2985, 2975, 3064, 3162, 4187, 2925, 2923, 3169, 3151, 3225, 3092, 2865, 3113, 2566, 2143, 2593, 2960]}"
-55.0574,-14.2136,Pasture,2008-09-13,2009-08-29,mod13q1-6.1,"{""Index"": [""2008-09-13"", ""2008-09-29"", ""2008-10-15"", ""2008-10-31"", ""2008-11-16"", ""2008-12-02"", ""2008-12-18"", ""2009-01-01"", ""2009-01-17"", ""2009-02-02"", ""2009-02-18"", ""2009-03-06"", ""2009-03-22"", ""2009-04-07"", ""2009-04-23"", ""2009-05-09"", ""2009-05-25"", ""2009-06-10"", ""2009-06-26"", ""2009-07-12"", ""2009-07-28"", ""2009-08-13"", ""2009-08-29""], ""NDVI"": [3867, 3643, 3598, 4153, 4079, 3977, 5113, 4796, 4824, 4519, 4191, 2244, 5959, 6332, 5524, 5351, 3818, 6283, 6077, 4815, 4838, 3992, 4103], ""EVI"": [2006, 1984, 2103, 2165, 2267, 2215, 2615, 3295, 3196, 2819, 2590, 1821, 4393, 3248, 3372, 3456, 2262, 4018, 3789, 2828, 2739, 2253, 2272], ""NIR_reflectance"": [2372, 2565, 2431, 3609, 3022, 2420, 2692, 2586, 3139, 3363, 2996, 3372, 2647, 2903, 2634, 2664, 2515, 2427, 2732, 2225, 2434, 2668, 2225]}"
-51.7805,-12.748,Pasture,2013-09-14,2014-08-29,mod13q1-6.1,"{""Index"": [""2013-09-14"", ""2013-09-30"", ""2013-10-16"", ""2013-11-01"", ""2013-11-17"", ""2013-12-03"", ""2013-12-19"", ""2014-01-01"", ""2014-01-17"", ""2014-02-02"", ""2014-02-18"", ""2014-03-06"", ""2014-03-22"", ""2014-04-07"", ""2014-04-23"", ""2014-05-09"", ""2014-05-25"", ""2014-06-10"", ""2014-06-26"", ""2014-07-12"", ""2014-07-28"", ""2014-08-13"", ""2014-08-29""], ""NDVI"": [3573, 3301, 3145, 2849, 3067, 3143, 3226, 5323, 4708, 5183, 6323, 6867, 6940, 7361, 7181, 7480, 7053, 7329, 7398, 7078, 6875, 5766, 4851], ""EVI"": [2089, 1849, 1866, 1766, 1747, 1592, 1976, 2335, 2924, 3435, 4323, 4088, 4980, 4604, 4493, 4586, 4105, 4261, 4350, 4567, 4088, 3204, 2628], ""NIR_reflectance"": [2801, 3191, 3346, 2696, 3319, 4030, 3125, 2939, 3009, 2898, 4772, 3142, 3641, 3156, 2849, 3034, 2832, 2650, 2528, 2843, 2488, 2865, 3078]}"
-55.0312,-14.2294,Pasture,2004-09-13,2005-08-29,mod13q1-6.1,"{""Index"": [""2004-09-13"", ""2004-09-29"", ""2004-10-15"", ""2004-10-31"", ""2004-11-16"", ""2004-12-02"", ""2004-12-18"", ""2005-01-01"", ""2005-01-17"", ""2005-02-02"", ""2005-02-18"", ""2005-03-06"", ""2005-03-22"", ""2005-04-07"", ""2005-04-23"", ""2005-05-09"", ""2005-05-25"", ""2005-06-10"", ""2005-06-26"", ""2005-07-12"", ""2005-07-28"", ""2005-08-13"", ""2005-08-29""], ""NDVI"": [3612, 3477, 2533, 2952, 2770, 2711, 3361, 4144, 5685, 5207, 6512, 6176, 5634, 6095, 5836, 5976, 5769, 6387, 5586, 5170, 4555, 3983, 3714], ""EVI"": [1936, 1982, 1464, 1622, 1748, 1621, 1802, 2437, 3949, 3639, 4322, 4274, 3769, 4875, 3853, 3783, 3804, 3486, 3163, 2794, 2167, 1951, 1916], ""NIR_reflectance"": [2558, 2856, 2102, 2287, 2199, 3503, 3686, 2309, 2515, 2543, 3280, 3027, 2841, 2834, 2769, 2785, 2427, 2306, 2349, 2276, 2488, 2533, 2395]}"
-52.4571,-10.9237,Pasture,2013-09-14,2014-08-29,mod13q1-6.1,"{""Index"": [""2013-09-14"", ""2013-09-30"", ""2013-10-16"", ""2013-11-01"", ""2013-11-17"", ""2013-12-03"", ""2013-12-19"", ""2014-01-01"", ""2014-01-17"", ""2014-02-02"", ""2014-02-18"", ""2014-03-06"", ""2014-03-22"", ""2014-04-07"", ""2014-04-23"", ""2014-05-09"", ""2014-05-25"", ""2014-06-10"", ""2014-06-26"", ""2014-07-12"", ""2014-07-28"", ""2014-08-13"", ""2014-08-29""], ""NDVI"": [4681, 4656, 4170, 3720, 4360, 6216, 4959, 4971, 5998, 5109, 6767, 6893, 6490, 6372, 7290, 7607, 6486, 6732, 6964, 6689, 6657, 5834, 5377], ""EVI"": [2428, 2539, 2383, 2252, 2359, 3279, 3022, 3334, 3934, 3629, 4996, 4667, 4764, 4663, 5775, 4521, 4881, 4254, 4395, 4135, 3980, 3329, 2845], ""NIR_reflectance"": [2531, 3332, 2767, 2693, 3487, 3477, 3752, 3438, 3207, 5156, 3209, 4212, 2777, 3148, 3065, 2875, 2607, 2701, 2599, 2283, 2526, 2533, 2965]}"
-59.808,-14.3551,Pasture,2011-09-14,2012-08-28,mod13q1-6.1,"{""Index"": [""2011-09-14"", ""2011-09-30"", ""2011-10-16"", ""2011-11-01"", ""2011-11-17"", ""2011-12-03"", ""2011-12-19"", ""2012-01-01"", ""2012-01-17"", ""2012-02-02"", ""2012-02-18"", ""2012-03-05"", ""2012-03-21"", ""2012-04-06"", ""2012-04-22"", ""2012-05-08"", ""2012-05-24"", ""2012-06-09"", ""2012-06-25"", ""2012-07-11"", ""2012-07-27"", ""2012-08-12"", ""2012-08-28""], ""NDVI"": [4562, 3783, 3510, 3149, 3292, 4296, 5016, 4642, 3252, 6289, 5405, 6665, 7137, 6990, 7646, 7471, 7846, 7801, 7937, 7394, 7612, 7402, 7356], ""EVI"": [2765, 2198, 2093, 2024, 2006, 2783, 3480, 3739, 2367, 4738, 3876, 5392, 5765, 5313, 6069, 6436, 5607, 5784, 5959, 6410, 5659, 5101, 5269], ""NIR_reflectance"": [2709, 3079, 3011, 3668, 2923, 3579, 3352, 1779, 4853, 4230, 4038, 3405, 3997, 3951, 3734, 4112, 3174, 2989, 2781, 2852, 2643, 2750, 3482]}"
-54.3989,-10.453,Pasture,2014-09-14,2015-08-29,mod13q1-6.1,"{""Index"": [""2014-09-14"", ""2014-09-30"", ""2014-10-16"", ""2014-11-01"", ""2014-11-17"", ""2014-12-03"", ""2014-12-19"", ""2015-01-01"", ""2015-01-17"", ""2015-02-02"", ""2015-02-18"", ""2015-03-06"", ""2015-03-22"", ""2015-04-07"", ""2015-04-23"", ""2015-05-09"", ""2015-05-25"", ""2015-06-10"", ""2015-06-26"", ""2015-07-12"", ""2015-07-28"", ""2015-08-13"", ""2015-08-29""], ""NDVI"": [3429, 2350, 2706, 2221, 2449, 3963, 3673, 4601, 4603, 3914, 4570, 3948, 5221, 6717, 6016, 5443, 6560, 6464, 5425, 5292, 3459, 3591, 3092], ""EVI"": [1972, 1483, 1763, 1436, 1380, 2358, 2313, 3282, 3101, 2551, 2528, 2841, 4278, 4298, 3615, 3477, 4013, 4390, 2968, 3453, 1699, 2134, 1800], ""NIR_reflectance"": [2014, 2402, 3346, 3112, 3318, 3547, 1926, 1963, 1985, 2729, 3720, 3235, 3760, 4368, 3170, 3957, 3625, 2971, 3263, 2559, 3040, 3185, 3246]}"
-56.6465,-13.8453,Pasture,2015-09-14,2016-08-28,mod13q1-6.1,"{""Index"": [""2015-09-14"", ""2015-09-30"", ""2015-10-16"", ""2015-11-01"", ""2015-11-17"", ""2015-12-03"", ""2015-12-19"", ""2016-01-01"", ""2016-01-17"", ""2016-02-02"", ""2016-02-18"", ""2016-03-05"", ""2016-03-21"", ""2016-04-06"", ""2016-04-22"", ""2016-05-08"", ""2016-05-24"", ""2016-06-09"", ""2016-06-25"", ""2016-07-11"", ""2016-07-27"", ""2016-08-12"", ""2016-08-28""], ""NDVI"": [3651, 3436, 3639, 3314, 3241, 3355, 2976, 3947, 3946, 4351, 5809, 4981, 5089, 6341, 5921, 7008, 6999, 6956, 5839, 5479, 4763, 4236, 3825], ""EVI"": [2145, 2147, 2331, 1814, 2242, 2387, 2126, 2610, 2089, 2727, 3946, 3075, 3371, 4820, 4677, 4676, 4284, 3956, 3229, 2565, 2335, 2010, 2055], ""NIR_reflectance"": [2968, 2882, 3149, 3411, 3635, 4704, 4320, 3611, 3423, 3968, 4410, 3092, 3715, 2780, 2739, 2381, 2218, 2363, 2485, 2791, 2917, 2921, 2362]}"
-60.4875,-13.0058,Pasture,2012-09-13,2013-08-29,mod13q1-6.1,"{""Index"": [""2012-09-13"", ""2012-09-29"", ""2012-10-15"", ""2012-10-31"", ""2012-11-16"", ""2012-12-02"", ""2012-12-18"", ""2013-01-01"", ""2013-01-17"", ""2013-02-02"", ""2013-02-18"", ""2013-03-06"", ""2013-03-22"", ""2013-04-07"", ""2013-04-23"", ""2013-05-09"", ""2013-05-25"", ""2013-06-10"", ""2013-06-26"", ""2013-07-12"", ""2013-07-28"", ""2013-08-13"", ""2013-08-29""], ""NDVI"": [6740, 6061, 5632, 4919, 4835, 4851, 6101, 5101, 6303, 6180, 6051, 5425, 6824, 4638, 7738, 6755, 6953, 7318, 6894, 7160, 6959, 6972, 6525], ""EVI"": [4590, 3880, 3868, 3127, 2768, 3344, 3610, 3802, 4639, 5045, 4817, 4557, 4656, 4250, 4998, 5741, 5740, 4913, 4771, 4686, 4615, 4611, 4316], ""NIR_reflectance"": [3077, 3619, 3594, 3055, 3694, 4098, 3263, 3387, 4137, 3759, 3918, 3401, 4094, 3151, 3234, 3680, 3505, 3346, 3302, 3415, 3112, 3375, 3066]}"
