longitude,latitude,label,start_date,end_date
-55.8004,-15.3254,Cerrado,2006-09-14,2007-08-29
-55.8004,-15.3254,Cerrado,2007-09-14,2008-08-28
-55.8004,-15.3254,Cerrado,2008-09-13,2009-08-29
-55.8004,-15.3254,Cerrado,2009-09-14,2010-08-29
-55.8004,-15.3254,Cerrado,2010-09-14,2011-08-29
-55.8004,-15.3254,Cerrado,2011-09-14,2012-08-28
-55.8004,-15.3254,Cerrado,2012-09-13,2013-08-29
-55.8004,-15.3254,Cerrado,2013-09-14,2014-08-29
-55.6598,-14.4172,Cerrado,2000-09-13,2001-08-29
-55.6598,-14.4172,Cerrado,2001-09-14,2002-08-29
-55.6598,-14.4172,Cerrado,2002-09-14,2003-08-29
-55.6598,-14.4172,Cerrado,2003-09-14,2004-08-28
-55.6598,-14.4172,Cerrado,2004-09-13,2005-08-29
-55.666,-14.4166,Cerrado,2000-09-13,2001-08-29
-55.666,-14.4166,Cerrado,2001-09-14,2002-08-29
-55.666,-14.4166,Cerrado,2002-09-14,2003-08-29
-55.666,-14.4166,Cerrado,2003-09-14,2004-08-28
-55.666,-14.4166,Cerrado,2004-09-13,2005-08-29
-58.5631,-13.8844,Cerrado,2000-09-13,2001-08-29
-58.5631,-13.8844,Cerrado,2001-09-14,2002-08-29
-58.5631,-13.8844,Cerrado,2002-09-14,2003-08-29
-58.5631,-13.8844,Cerrado,2003-09-14,2004-08-28
-58.5631,-13.8844,Cerrado,2004-09-13,2005-08-29
-58.5631,-13.8844,Cerrado,2005-09-14,2006-08-29
-58.5631,-13.8844,Cerrado,2006-09-14,2007-08-29
-58.5631,-13.8844,Cerrado,2007-09-14,2008-08-28
-58.5631,-13.8844,Cerrado,2008-09-13,2009-08-29
-58.5631,-13.8844,Cerrado,2009-09-14,2010-08-29
-58.5631,-13.8844,Cerrado,2010-09-14,2011-08-29
-58.5631,-13.8844,Cerrado,2011-09-14,2012-08-28
-58.5631,-13.8844,Cerrado,2012-09-13,2013-08-29
-58.5631,-13.8844,Cerrado,2013-09-14,2014-08-29
-58.5631,-13.8844,Cerrado,2014-09-14,2015-08-29
-58.1463,-13.5567,Cerrado,2000-09-13,2001-08-29
-58.1463,-13.5567,Cerrado,2001-09-14,2002-08-29
-58.1463,-13.5567,Cerrado,2002-09-14,2003-08-29
-58.1463,-13.5567,Cerrado,2003-09-14,2004-08-28
-58.1463,-13.5567,Cerrado,2004-09-13,2005-08-29
-58.1463,-13.5567,Cerrado,2005-09-14,2006-08-29
-58.1463,-13.5567,Cerrado,2006-09-14,2007-08-29
-58.1463,-13.5567,Cerrado,2007-09-14,2008-08-28
-58.1463,-13.5567,Cerrado,2008-09-13,2009-08-29
-58.1463,-13.5567,Cerrado,2009-09-14,2010-08-29
-58.1463,-13.5567,Cerrado,2010-09-14,2011-08-29
-58.1463,-13.5567,Cerrado,2011-09-14,2012-08-28
-58.1115,-13.5899,Cerrado,2000-09-13,2001-08-29
-58.1115,-13.5899,Cerrado,2001-09-14,2002-08-29
-55.9416,-12.0383,Forest,2008-09-13,2009-08-29
-55.9255,-12.0412,Forest,2007-09-14,2008-08-28
-55.9255,-12.0412,Forest,2009-09-14,2010-08-29
-55.9255,-12.0412,Forest,2010-09-14,2011-08-29
-55.9255,-12.0412,Forest,2011-09-14,2012-08-28
-55.9193,-12.0337,Forest,2007-09-14,2008-08-28
-55.9193,-12.0337,Forest,2008-09-13,2009-08-29
-55.9193,-12.0337,Forest,2009-09-14,2010-08-29
-55.9193,-12.0337,Forest,2010-09-14,2011-08-29
-55.9193,-12.0337,Forest,2011-09-14,2012-08-28
-55.9193,-12.0337,Forest,2012-09-13,2013-08-29
-55.917,-12.0332,Forest,2007-09-14,2008-08-28
-55.917,-12.0332,Forest,2008-09-13,2009-08-29
-55.917,-12.0332,Forest,2009-09-14,2010-08-29
-55.917,-12.0332,Forest,2010-09-14,2011-08-29
-55.917,-12.0332,Forest,2012-09-13,2013-08-29
-55.9169,-12.0355,Forest,2007-09-14,2008-08-28
-55.9169,-12.0355,Forest,2008-09-13,2009-08-29
-55.9169,-12.0355,Forest,2009-09-14,2010-08-29
-55.94,-12.0368,Forest,2007-09-14,2008-08-28
-55.94,-12.0368,Forest,2008-09-13,2009-08-29
-55.94,-12.0368,Forest,2009-09-14,2010-08-29
-55.94,-12.0368,Forest,2010-09-14,2011-08-29
-55.94,-12.0368,Forest,2011-09-14,2012-08-28
-55.917,-12.0332,Forest,2011-09-14,2012-08-28
-55.94,-12.0368,Forest,2012-09-13,2013-08-29
-55.9255,-12.0412,Forest,2008-09-13,2009-08-29
-55.9181,-12.0385,Forest,2007-09-14,2008-08-28
-55.9181,-12.0385,Forest,2009-09-14,2010-08-29
-55.9181,-12.0385,Forest,2010-09-14,2011-08-29
-55.9181,-12.0385,Forest,2011-09-14,2012-08-28
-55.9181,-12.0385,Forest,2012-09-13,2013-08-29
-55.9394,-12.0387,Forest,2007-09-14,2008-08-28
-55.9394,-12.0387,Forest,2008-09-13,2009-08-29
-55.9394,-12.0387,Forest,2009-09-14,2010-08-29
-55.9394,-12.0387,Forest,2010-09-14,2011-08-29
-55.9394,-12.0387,Forest,2011-09-14,2012-08-28
-55.9394,-12.0387,Forest,2012-09-13,2013-08-29
-55.9403,-12.0421,Forest,2007-09-14,2008-08-28
-55.9403,-12.0421,Forest,2008-09-13,2009-08-29
-58.1115,-13.5899,Cerrado,2002-09-14,2003-08-29
-58.1115,-13.5899,Cerrado,2003-09-14,2004-08-28
-58.1115,-13.5899,Cerrado,2004-09-13,2005-08-29
-58.1115,-13.5899,Cerrado,2005-09-14,2006-08-29
-58.1115,-13.5899,Cerrado,2006-09-14,2007-08-29
-58.1115,-13.5899,Cerrado,2007-09-14,2008-08-28
-58.1115,-13.5899,Cerrado,2008-09-13,2009-08-29
-58.1115,-13.5899,Cerrado,2009-09-14,2010-08-29
-58.1115,-13.5899,Cerrado,2010-09-14,2011-08-29
-58.1115,-13.5899,Cerrado,2011-09-14,2012-08-28
-58.299,-14.2801,Cerrado,2002-09-14,2003-08-29
-58.299,-14.2801,Cerrado,2003-09-14,2004-08-28
-58.299,-14.2801,Cerrado,2004-09-13,2005-08-29
-58.299,-14.2801,Cerrado,2005-09-14,2006-08-29
-58.299,-14.2801,Cerrado,2006-09-14,2007-08-29
-58.299,-14.2801,Cerrado,2007-09-14,2008-08-28
-58.299,-14.2801,Cerrado,2008-09-13,2009-08-29
-58.299,-14.2801,Cerrado,2009-09-14,2010-08-29
-58.299,-14.2801,Cerrado,2010-09-14,2011-08-29
-58.299,-14.2801,Cerrado,2011-09-14,2012-08-28
-58.785,-12.5569,Cerrado,2000-09-13,2001-08-29
-58.785,-12.5569,Cerrado,2001-09-14,2002-08-29
-58.785,-12.5569,Cerrado,2002-09-14,2003-08-29
-58.785,-12.5569,Cerrado,2003-09-14,2004-08-28
-58.785,-12.5569,Cerrado,2004-09-13,2005-08-29
-58.785,-12.5569,Cerrado,2005-09-14,2006-08-29
-58.785,-12.5569,Cerrado,2006-09-14,2007-08-29
-58.785,-12.5569,Cerrado,2007-09-14,2008-08-28
-58.785,-12.5569,Cerrado,2008-09-13,2009-08-29
-58.785,-12.5569,Cerrado,2009-09-14,2010-08-29
-58.785,-12.5569,Cerrado,2010-09-14,2011-08-29
-58.785,-12.5569,Cerrado,2011-09-14,2012-08-28
-58.785,-12.5569,Cerrado,2012-09-13,2013-08-29
-58.785,-12.5569,Cerrado,2013-09-14,2014-08-29
-58.785,-12.5569,Cerrado,2014-09-14,2015-08-29
-58.8311,-12.4325,Cerrado,2000-09-13,2001-08-29
-58.8311,-12.4325,Cerrado,2001-09-14,2002-08-29
-58.8311,-12.4325,Cerrado,2002-09-14,2003-08-29
-58.8311,-12.4325,Cerrado,2003-09-14,2004-08-28
-58.8311,-12.4325,Cerrado,2004-09-13,2005-08-29
-58.8311,-12.4325,Cerrado,2005-09-14,2006-08-29
-58.8311,-12.4325,Cerrado,2006-09-14,2007-08-29
-58.8311,-12.4325,Cerrado,2007-09-14,2008-08-28
-58.8311,-12.4325,Cerrado,2008-09-13,2009-08-29
-58.8311,-12.4325,Cerrado,2009-09-14,2010-08-29
-58.8311,-12.4325,Cerrado,2010-09-14,2011-08-29
-58.8311,-12.4325,Cerrado,2011-09-14,2012-08-28
-58.8311,-12.4325,Cerrado,2012-09-13,2013-08-29
-58.8311,-12.4325,Cerrado,2013-09-14,2014-08-29
-58.8311,-12.4325,Cerrado,2014-09-14,2015-08-29
-59.3451,-12.4746,Cerrado,2000-09-13,2001-08-29
-59.3451,-12.4746,Cerrado,2001-09-14,2002-08-29
-59.3451,-12.4746,Cerrado,2002-09-14,2003-08-29
-59.3451,-12.4746,Cerrado,2003-09-14,2004-08-28
-59.3451,-12.4746,Cerrado,2004-09-13,2005-08-29
-59.3451,-12.4746,Cerrado,2005-09-14,2006-08-29
-59.3451,-12.4746,Cerrado,2006-09-14,2007-08-29
-59.3451,-12.4746,Cerrado,2007-09-14,2008-08-28
-59.3451,-12.4746,Cerrado,2008-09-13,2009-08-29
-59.3451,-12.4746,Cerrado,2009-09-14,2010-08-29
-59.3451,-12.4746,Cerrado,2010-09-14,2011-08-29
-59.3451,-12.4746,Cerrado,2011-09-14,2012-08-28
-59.3451,-12.4746,Cerrado,2012-09-13,2013-08-29
-59.3451,-12.4746,Cerrado,2013-09-14,2014-08-29
-59.3451,-12.4746,Cerrado,2014-09-14,2015-08-29
-59.3783,-12.5684,Cerrado,2000-09-13,2001-08-29
-59.3783,-12.5684,Cerrado,2001-09-14,2002-08-29
-59.3783,-12.5684,Cerrado,2002-09-14,2003-08-29
-59.3783,-12.5684,Cerrado,2003-09-14,2004-08-28
-59.3783,-12.5684,Cerrado,2004-09-13,2005-08-29
-59.3783,-12.5684,Cerrado,2005-09-14,2006-08-29
-59.3783,-12.5684,Cerrado,2006-09-14,2007-08-29
-59.3783,-12.5684,Cerrado,2007-09-14,2008-08-28
-59.3783,-12.5684,Cerrado,2008-09-13,2009-08-29
-59.3783,-12.5684,Cerrado,2009-09-14,2010-08-29
-59.3783,-12.5684,Cerrado,2010-09-14,2011-08-29
-59.3783,-12.5684,Cerrado,2011-09-14,2012-08-28
-59.3783,-12.5684,Cerrado,2012-09-13,2013-08-29
-59.3783,-12.5684,Cerrado,2013-09-14,2014-08-29
-59.3783,-12.5684,Cerrado,2014-09-14,2015-08-29
-59.6218,-12.7317,Cerrado,2002-09-14,2003-08-29
-59.6218,-12.7317,Cerrado,2003-09-14,2004-08-28
-59.6218,-12.7317,Cerrado,2004-09-13,2005-08-29
-59.6218,-12.7317,Cerrado,2005-09-14,2006-08-29
-59.6218,-12.7317,Cerrado,2006-09-14,2007-08-29
-59.6218,-12.7317,Cerrado,2007-09-14,2008-08-28
-59.6218,-12.7317,Cerrado,2008-09-13,2009-08-29
-59.6218,-12.7317,Cerrado,2009-09-14,2010-08-29
-59.6218,-12.7317,Cerrado,2010-09-14,2011-08-29
-59.7155,-12.8424,Cerrado,2000-09-13,2001-08-29
-59.7155,-12.8424,Cerrado,2001-09-14,2002-08-29
-59.7155,-12.8424,Cerrado,2002-09-14,2003-08-29
-59.7155,-12.8424,Cerrado,2003-09-14,2004-08-28
-59.7155,-12.8424,Cerrado,2004-09-13,2005-08-29
-57.9577,-13.4273,Soy-Fallow,2006-09-14,2007-08-29
-57.9577,-13.4254,Soy-Fallow,2006-09-14,2007-08-29
-57.9558,-13.433,Soy-Fallow,2006-09-14,2007-08-29
-59.7155,-12.8424,Cerrado,2005-09-14,2006-08-29
-59.7155,-12.8424,Cerrado,2006-09-14,2007-08-29
-59.7155,-12.8424,Cerrado,2007-09-14,2008-08-28
-59.7155,-12.8424,Cerrado,2008-09-13,2009-08-29
-59.7155,-12.8424,Cerrado,2009-09-14,2010-08-29
-59.7155,-12.8424,Cerrado,2010-09-14,2011-08-29
-59.7039,-13.5856,Cerrado,2000-09-13,2001-08-29
-59.7039,-13.5856,Cerrado,2001-09-14,2002-08-29
-59.7039,-13.5856,Cerrado,2002-09-14,2003-08-29
-59.7039,-13.5856,Cerrado,2003-09-14,2004-08-28
-59.7039,-13.5856,Cerrado,2004-09-13,2005-08-29
-59.7039,-13.5856,Cerrado,2005-09-14,2006-08-29
-59.7039,-13.5856,Cerrado,2006-09-14,2007-08-29
-59.7039,-13.5856,Cerrado,2007-09-14,2008-08-28
-59.7039,-13.5856,Cerrado,2008-09-13,2009-08-29
-59.7039,-13.5856,Cerrado,2009-09-14,2010-08-29
-59.7336,-13.617,Cerrado,2000-09-13,2001-08-29
-59.7336,-13.617,Cerrado,2001-09-14,2002-08-29
-59.7336,-13.617,Cerrado,2002-09-14,2003-08-29
-59.7336,-13.617,Cerrado,2003-09-14,2004-08-28
-59.7336,-13.617,Cerrado,2004-09-13,2005-08-29
-59.7336,-13.617,Cerrado,2005-09-14,2006-08-29
-59.7336,-13.617,Cerrado,2006-09-14,2007-08-29
-59.7336,-13.617,Cerrado,2007-09-14,2008-08-28
-59.7336,-13.617,Cerrado,2008-09-13,2009-08-29
-59.7336,-13.617,Cerrado,2009-09-14,2010-08-29
-59.6897,-13.6314,Cerrado,2000-09-13,2001-08-29
-59.6897,-13.6314,Cerrado,2001-09-14,2002-08-29
-59.6897,-13.6314,Cerrado,2002-09-14,2003-08-29
-59.6897,-13.6314,Cerrado,2003-09-14,2004-08-28
-59.6897,-13.6314,Cerrado,2004-09-13,2005-08-29
-59.6897,-13.6314,Cerrado,2005-09-14,2006-08-29
-59.6897,-13.6314,Cerrado,2006-09-14,2007-08-29
-59.6897,-13.6314,Cerrado,2007-09-14,2008-08-28
-59.6897,-13.6314,Cerrado,2008-09-13,2009-08-29
-59.6897,-13.6314,Cerrado,2009-09-14,2010-08-29
-59.692,-13.6031,Cerrado,2000-09-13,2001-08-29
-59.692,-13.6031,Cerrado,2001-09-14,2002-08-29
-59.692,-13.6031,Cerrado,2002-09-14,2003-08-29
-59.692,-13.6031,Cerrado,2003-09-14,2004-08-28
-59.692,-13.6031,Cerrado,2004-09-13,2005-08-29
-59.692,-13.6031,Cerrado,2005-09-14,2006-08-29
-59.692,-13.6031,Cerrado,2006-09-14,2007-08-29
-59.692,-13.6031,Cerrado,2007-09-14,2008-08-28
-59.692,-13.6031,Cerrado,2008-09-13,2009-08-29
-59.692,-13.6031,Cerrado,2009-09-14,2010-08-29
-59.6821,-13.5795,Cerrado,2000-09-13,2001-08-29
-59.6821,-13.5795,Cerrado,2001-09-14,2002-08-29
-59.6821,-13.5795,Cerrado,2002-09-14,2003-08-29
-59.6821,-13.5795,Cerrado,2003-09-14,2004-08-28
-59.6821,-13.5795,Cerrado,2004-09-13,2005-08-29
-59.6821,-13.5795,Cerrado,2005-09-14,2006-08-29
-59.6821,-13.5795,Cerrado,2006-09-14,2007-08-29
-59.6821,-13.5795,Cerrado,2007-09-14,2008-08-28
-59.6821,-13.5795,Cerrado,2008-09-13,2009-08-29
-59.6821,-13.5795,Cerrado,2009-09-14,2010-08-29
-53.8573,-15.6142,Cerrado,2000-09-13,2001-08-29
-53.8573,-15.6142,Cerrado,2001-09-14,2002-08-29
-53.8247,-15.5888,Cerrado,2000-09-13,2001-08-29
-53.8247,-15.5888,Cerrado,2001-09-14,2002-08-29
-53.8168,-15.565,Cerrado,2000-09-13,2001-08-29
-53.8168,-15.565,Cerrado,2001-09-14,2002-08-29
-53.7996,-15.6162,Cerrado,2000-09-13,2001-08-29
-53.7996,-15.6162,Cerrado,2001-09-14,2002-08-29
-55.9403,-12.0421,Forest,2009-09-14,2010-08-29
-55.9403,-12.0421,Forest,2010-09-14,2011-08-29
-55.9403,-12.0421,Forest,2011-09-14,2012-08-28
-55.9413,-12.032,Forest,2008-09-13,2009-08-29
-55.9435,-12.0409,Forest,2007-09-14,2008-08-28
-55.9435,-12.0409,Forest,2008-09-13,2009-08-29
-55.9435,-12.0409,Forest,2009-09-14,2010-08-29
-55.9435,-12.0409,Forest,2010-09-14,2011-08-29
-55.9435,-12.0409,Forest,2011-09-14,2012-08-28
-55.9435,-12.0409,Forest,2012-09-13,2013-08-29
-55.9423,-12.041,Forest,2007-09-14,2008-08-28
-55.9423,-12.041,Forest,2008-09-13,2009-08-29
-55.9423,-12.041,Forest,2009-09-14,2010-08-29
-55.9423,-12.041,Forest,2010-09-14,2011-08-29
-55.92,-12.036,Forest,2007-09-14,2008-08-28
-55.9181,-12.0385,Forest,2008-09-13,2009-08-29
-55.9416,-12.0383,Forest,2007-09-14,2008-08-28
-55.9416,-12.0383,Forest,2009-09-14,2010-08-29
-55.1852,-10.8378,Pasture,2013-09-14,2014-08-29
-57.794,-9.7573,Pasture,2006-09-14,2007-08-29
-51.9412,-13.4198,Pasture,2014-09-14,2015-08-29
-55.9416,-12.0383,Forest,2010-09-14,2011-08-29
-55.9416,-12.0383,Forest,2011-09-14,2012-08-28
-55.9416,-12.0383,Forest,2012-09-13,2013-08-29
-55.9169,-12.0355,Forest,2010-09-14,2011-08-29
-55.9397,-12.0404,Forest,2007-09-14,2008-08-28
-55.9397,-12.0404,Forest,2008-09-13,2009-08-29
-55.9397,-12.0404,Forest,2009-09-14,2010-08-29
-55.9397,-12.0404,Forest,2010-09-14,2011-08-29
-55.9397,-12.0404,Forest,2011-09-14,2012-08-28
-55.9397,-12.0404,Forest,2012-09-13,2013-08-29
-55.9179,-12.0402,Forest,2009-09-14,2010-08-29
-55.9221,-12.0414,Forest,2007-09-14,2008-08-28
-55.9221,-12.0414,Forest,2008-09-13,2009-08-29
-55.9221,-12.0414,Forest,2009-09-14,2010-08-29
-55.9221,-12.0414,Forest,2010-09-14,2011-08-29
-55.9221,-12.0414,Forest,2011-09-14,2012-08-28
-55.9221,-12.0414,Forest,2012-09-13,2013-08-29
-55.9413,-12.032,Forest,2007-09-14,2008-08-28
-55.9413,-12.032,Forest,2009-09-14,2010-08-29
-55.9255,-12.0412,Forest,2012-09-13,2013-08-29
-55.9179,-12.0402,Forest,2012-09-13,2013-08-29
-55.9169,-12.0355,Forest,2011-09-14,2012-08-28
-55.9169,-12.0355,Forest,2012-09-13,2013-08-29
-55.9179,-12.0402,Forest,2007-09-14,2008-08-28
-55.9179,-12.0402,Forest,2008-09-13,2009-08-29
-55.9403,-12.0421,Forest,2012-09-13,2013-08-29
-55.9179,-12.0402,Forest,2010-09-14,2011-08-29
-55.9179,-12.0402,Forest,2011-09-14,2012-08-28
-55.9383,-12.0419,Forest,2007-09-14,2008-08-28
-55.9383,-12.0419,Forest,2008-09-13,2009-08-29
-55.9383,-12.0419,Forest,2009-09-14,2010-08-29
-55.9383,-12.0419,Forest,2010-09-14,2011-08-29
-55.9383,-12.0419,Forest,2011-09-14,2012-08-28
-55.9383,-12.0419,Forest,2012-09-13,2013-08-29
-55.9413,-12.032,Forest,2010-09-14,2011-08-29
-55.9413,-12.032,Forest,2011-09-14,2012-08-28
-55.9413,-12.032,Forest,2012-09-13,2013-08-29
-55.9381,-12.0404,Forest,2007-09-14,2008-08-28
-55.9381,-12.0404,Forest,2008-09-13,2009-08-29
-55.9381,-12.0404,Forest,2009-09-14,2010-08-29
-55.9381,-12.0404,Forest,2010-09-14,2011-08-29
-55.9381,-12.0404,Forest,2011-09-14,2012-08-28
-55.9381,-12.0404,Forest,2012-09-13,2013-08-29
-55.9424,-12.0353,Forest,2008-09-13,2009-08-29
-55.9424,-12.0353,Forest,2009-09-14,2010-08-29
-55.9409,-12.0353,Forest,2007-09-14,2008-08-28
-55.9409,-12.0353,Forest,2008-09-13,2009-08-29
-55.9409,-12.0353,Forest,2009-09-14,2010-08-29
-55.9409,-12.0353,Forest,2010-09-14,2011-08-29
-55.9409,-12.0353,Forest,2011-09-14,2012-08-28
-55.9409,-12.0353,Forest,2012-09-13,2013-08-29
-55.92,-12.036,Forest,2010-09-14,2011-08-29
-55.92,-12.036,Forest,2011-09-14,2012-08-28
-55.92,-12.036,Forest,2012-09-13,2013-08-29
-55.9212,-12.0385,Forest,2008-09-13,2009-08-29
-55.9424,-12.0353,Forest,2007-09-14,2008-08-28
-55.9423,-12.041,Forest,2012-09-13,2013-08-29
-55.9212,-12.0385,Forest,2007-09-14,2008-08-28
-55.9212,-12.0385,Forest,2009-09-14,2010-08-29
-55.9396,-12.035,Forest,2007-09-14,2008-08-28
-55.9396,-12.035,Forest,2008-09-13,2009-08-29
-55.9396,-12.035,Forest,2009-09-14,2010-08-29
-55.9396,-12.035,Forest,2010-09-14,2011-08-29
-55.9396,-12.035,Forest,2011-09-14,2012-08-28
-55.9396,-12.035,Forest,2012-09-13,2013-08-29
-55.9366,-12.0407,Forest,2007-09-14,2008-08-28
-55.9366,-12.0407,Forest,2008-09-13,2009-08-29
-55.9366,-12.0407,Forest,2010-09-14,2011-08-29
-55.9366,-12.0407,Forest,2011-09-14,2012-08-28
-55.9366,-12.0407,Forest,2012-09-13,2013-08-29
-55.9212,-12.0385,Forest,2010-09-14,2011-08-29
-55.9212,-12.0385,Forest,2012-09-13,2013-08-29
-55.9423,-12.041,Forest,2011-09-14,2012-08-28
-55.9424,-12.0353,Forest,2010-09-14,2011-08-29
-55.9424,-12.0353,Forest,2011-09-14,2012-08-28
-55.9424,-12.0353,Forest,2012-09-13,2013-08-29
-55.92,-12.036,Forest,2008-09-13,2009-08-29
-55.9212,-12.0385,Forest,2011-09-14,2012-08-28
-55.9366,-12.0407,Forest,2009-09-14,2010-08-29
-55.92,-12.036,Forest,2009-09-14,2010-08-29
-57.9558,-13.4311,Soy-Fallow,2006-09-14,2007-08-29
-57.9558,-13.4292,Soy-Fallow,2006-09-14,2007-08-29
-57.9558,-13.4273,Soy-Fallow,2006-09-14,2007-08-29
-57.9558,-13.4254,Soy-Fallow,2006-09-14,2007-08-29
-57.9558,-13.4235,Soy-Fallow,2006-09-14,2007-08-29
-57.9539,-13.433,Soy-Fallow,2006-09-14,2007-08-29
-57.9539,-13.4311,Soy-Fallow,2006-09-14,2007-08-29
-57.9539,-13.4292,Soy-Fallow,2006-09-14,2007-08-29
-57.9539,-13.4273,Soy-Fallow,2006-09-14,2007-08-29
-57.9539,-13.4254,Soy-Fallow,2006-09-14,2007-08-29
-57.9539,-13.4235,Soy-Fallow,2006-09-14,2007-08-29
-57.952,-13.4311,Soy-Fallow,2006-09-14,2007-08-29
-57.952,-13.4292,Soy-Fallow,2006-09-14,2007-08-29
-57.952,-13.4273,Soy-Fallow,2006-09-14,2007-08-29
-57.952,-13.4254,Soy-Fallow,2006-09-14,2007-08-29
-57.952,-13.4235,Soy-Fallow,2006-09-14,2007-08-29
-57.9501,-13.4311,Soy-Fallow,2006-09-14,2007-08-29
-57.9501,-13.4292,Soy-Fallow,2006-09-14,2007-08-29
-57.9501,-13.4273,Soy-Fallow,2006-09-14,2007-08-29
-57.9501,-13.4254,Soy-Fallow,2006-09-14,2007-08-29
-57.9501,-13.4235,Soy-Fallow,2006-09-14,2007-08-29
-57.9482,-13.4311,Soy-Fallow,2006-09-14,2007-08-29
-57.9482,-13.4292,Soy-Fallow,2006-09-14,2007-08-29
-57.9482,-13.4273,Soy-Fallow,2006-09-14,2007-08-29
-57.9482,-13.4254,Soy-Fallow,2006-09-14,2007-08-29
-57.9482,-13.4235,Soy-Fallow,2006-09-14,2007-08-29
-57.9463,-13.4311,Soy-Fallow,2006-09-14,2007-08-29
-57.9463,-13.4292,Soy-Fallow,2006-09-14,2007-08-29
-57.9463,-13.4273,Soy-Fallow,2006-09-14,2007-08-29
-57.9463,-13.4254,Soy-Fallow,2006-09-14,2007-08-29
-57.9463,-13.4235,Soy-Fallow,2006-09-14,2007-08-29
-57.9463,-13.4216,Soy-Fallow,2006-09-14,2007-08-29
-57.9444,-13.4292,Soy-Fallow,2006-09-14,2007-08-29
-57.9444,-13.4273,Soy-Fallow,2006-09-14,2007-08-29
-57.9444,-13.4254,Soy-Fallow,2006-09-14,2007-08-29
-57.9444,-13.4235,Soy-Fallow,2006-09-14,2007-08-29
-57.9444,-13.4216,Soy-Fallow,2006-09-14,2007-08-29
-57.9425,-13.4292,Soy-Fallow,2006-09-14,2007-08-29
-57.9425,-13.4273,Soy-Fallow,2006-09-14,2007-08-29
-57.9425,-13.4254,Soy-Fallow,2006-09-14,2007-08-29
-57.9425,-13.4235,Soy-Fallow,2006-09-14,2007-08-29
-57.9425,-13.4216,Soy-Fallow,2006-09-14,2007-08-29
-57.9406,-13.4292,Soy-Fallow,2006-09-14,2007-08-29
-57.9406,-13.4273,Soy-Fallow,2006-09-14,2007-08-29
-57.9406,-13.4254,Soy-Fallow,2006-09-14,2007-08-29
-57.9406,-13.4235,Soy-Fallow,2006-09-14,2007-08-29
-57.9406,-13.4216,Soy-Fallow,2006-09-14,2007-08-29
-57.9387,-13.4292,Soy-Fallow,2006-09-14,2007-08-29
-57.9387,-13.4273,Soy-Fallow,2006-09-14,2007-08-29
-57.9387,-13.4254,Soy-Fallow,2006-09-14,2007-08-29
-57.9387,-13.4235,Soy-Fallow,2006-09-14,2007-08-29
-57.9387,-13.4216,Soy-Fallow,2006-09-14,2007-08-29
-57.9387,-13.4197,Soy-Fallow,2006-09-14,2007-08-29
-57.9368,-13.4292,Soy-Fallow,2006-09-14,2007-08-29
-57.9368,-13.4273,Soy-Fallow,2006-09-14,2007-08-29
-57.9368,-13.4254,Soy-Fallow,2006-09-14,2007-08-29
-57.9368,-13.4235,Soy-Fallow,2006-09-14,2007-08-29
-57.9368,-13.4216,Soy-Fallow,2006-09-14,2007-08-29
-57.9368,-13.4197,Soy-Fallow,2006-09-14,2007-08-29
-57.9349,-13.4273,Soy-Fallow,2006-09-14,2007-08-29
-57.9349,-13.4254,Soy-Fallow,2006-09-14,2007-08-29
-57.9349,-13.4235,Soy-Fallow,2006-09-14,2007-08-29
-57.9349,-13.4216,Soy-Fallow,2006-09-14,2007-08-29
-57.9349,-13.4197,Soy-Fallow,2006-09-14,2007-08-29
-57.933,-13.4273,Soy-Fallow,2006-09-14,2007-08-29
-57.933,-13.4254,Soy-Fallow,2006-09-14,2007-08-29
-57.933,-13.4235,Soy-Fallow,2006-09-14,2007-08-29
-57.933,-13.4216,Soy-Fallow,2006-09-14,2007-08-29
-57.933,-13.4197,Soy-Fallow,2006-09-14,2007-08-29
-57.9311,-13.4273,Soy-Fallow,2006-09-14,2007-08-29
-57.9311,-13.4254,Soy-Fallow,2006-09-14,2007-08-29
-57.9311,-13.4235,Soy-Fallow,2006-09-14,2007-08-29
-57.9311,-13.4216,Soy-Fallow,2006-09-14,2007-08-29
-57.9311,-13.4197,Soy-Fallow,2006-09-14,2007-08-29
-57.9292,-13.4273,Soy-Fallow,2006-09-14,2007-08-29
-57.9292,-13.4254,Soy-Fallow,2006-09-14,2007-08-29
-57.9292,-13.4235,Soy-Fallow,2006-09-14,2007-08-29
-57.9292,-13.4216,Soy-Fallow,2006-09-14,2007-08-29
-57.9273,-13.4254,Soy-Fallow,2006-09-14,2007-08-29
-57.9273,-13.4235,Soy-Fallow,2006-09-14,2007-08-29
-57.9273,-13.4216,Soy-Fallow,2006-09-14,2007-08-29
-57.9254,-13.4254,Soy-Fallow,2006-09-14,2007-08-29
-57.9254,-13.4235,Soy-Fallow,2006-09-14,2007-08-29
-57.9254,-13.4216,Soy-Fallow,2006-09-14,2007-08-29
-57.9235,-13.4254,Soy-Fallow,2006-09-14,2007-08-29
